id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I111950717,0.011244769874476987,47.0,0.0018196358676162159,0.025265739765893268,3
I111979921,0.016474895397489538,66.0,0.0036763547723601057,0.010189002458732617,0
I112471378,0.0,0.0,0.0,3.211818884300829e-35,39
I11265461,0.0002615062761506276,1.0,0.0,9.825520285874533e-05,9
I112936343,0.001307531380753138,5.0,0.0,0.0001447790533032706,1
I112991645,0.0010460251046025104,4.0,0.0,6.849255921083574e-07,1
I113358080,0.0020920502092050207,8.0,0.0,2.2548479156791055e-05,14
I113409471,0.0002615062761506276,1.0,0.0,3.292826622975836e-05,0
I113428412,0.002353556485355648,9.0,0.0,0.00012845371508740772,1
I113643904,0.0,0.0,0.0,3.211818884300829e-35,40
I113940042,0.005753138075313807,25.0,0.0025333651906520147,0.013002062214817256,3
I113992204,0.0,0.0,0.0,3.211818884300829e-35,41
I114017466,0.0198744769874477,95.0,0.00925802254997393,0.026506628099719504,16
I114027177,0.012290794979079497,50.0,0.00045015544739468563,0.0037383072871687035,14
I11406153,0.0005230125523012552,2.0,0.0,0.00013610777043960757,3
I114090438,0.003661087866108786,14.0,1.4250712581231344e-05,0.0003289016144356647,9
I114112103,0.0015690376569037654,6.0,0.0,5.572532275180793e-05,14
I114203471,0.004968619246861925,19.0,0.0,0.003453071314094552,9
I114218197,0.001830543933054393,7.0,0.0,0.0005144565555415542,12
I114234892,0.001830543933054393,7.0,0.00045105215405106944,0.002273806292435563,12
I114376631,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,42
I114395901,0.0020920502092050207,8.0,0.00045570358663758336,0.0006942937836905829,0
I114457229,0.010198744769874476,40.0,0.0008565455111953296,0.0015098856934793869,14
I114499477,0.001307531380753138,5.0,0.0,0.00019446985424774693,1
I114724429,0.0010460251046025104,4.0,4.104205223394626e-07,2.1726831338344862e-25,43
I114794399,0.0007845188284518827,3.0,0.0,2.9930437655379195e-05,23
I114796046,0.0,0.0,0.0,3.211818884300829e-35,44
